snapshot_utc,source,dex,pool_name,pool_address,created_at,fee_tier_pct,tvl_usd,volume_usd_1h,volume_usd_6h,volume_usd_24h,est_fees_24h_usd,trades_24h,vol24_to_tvl,price_change_1h_pct,price_change_24h_pct
2026-08-05 21:13:08,top_pools,aerodrome-base,OWB / USDC,0x995985c9027e8a90c823a5e0a9112fea72d1f4dd,2025-10-06T10:46:31Z,0.0,73282.8,1213.16,7974.31,46456.06,0.0,1060,0.6339,0.022,-5.703
2026-08-05 21:13:08,top_pools,aerodrome-base,ROBA / USDC,0x2f816a37b65f99f63e5a04189e24d0dcb256fbb6,2025-10-09T15:15:17Z,0.0,101901.2,269.95,6557.65,44240.32,0.0,175,0.4341,-1.707,-16.274
2026-08-05 21:13:08,top_pools,aerodrome-base,SLC / WETH,0x2adfe80a0bb02854897c4fbab9c12bd0edd8e3ed,2025-07-11T16:20:33Z,0.0,73908.35,290.09,5035.56,43617.26,0.0,1168,0.5902,-0.925,-1.78
2026-08-05 21:13:08,top_pools,aerodrome-base,fBOMB / AERO,0xbbf71aad6e1f8d180d3b1d898528654c1d18b2ff,2023-09-01T11:23:00Z,0.0,2087184.3,0.0,7984.19,33537.91,0.0,66,0.0161,0.0,4.945
2026-08-05 21:13:08,top_pools,aerodrome-base,EDEL / WETH,0x566bee7ef7b39f29d150ab3be6b6242c17cc5a31,2025-11-12T17:00:57Z,0.0,455563.7,34.03,15137.08,32467.9,0.0,191,0.0713,0.0,-8.653
2026-08-05 21:13:08,top_pools,aerodrome-base,wIRON / USDC,0x9941dfa4d724fd7a2e5e5d9777560b20de98ce0d,2025-02-04T18:19:03Z,0.0,101308.09,9.37,878.06,26381.35,0.0,77,0.2604,0.0,-0.706
2026-08-05 21:13:08,top_pools,aerodrome-base,VVV / DIEM,0xbb345d35450bf9ee76f3d2ce214e8e7ac5e1071d,2025-08-20T20:33:04Z,0.0,5055091.63,655.96,3079.33,25571.84,0.0,129,0.0051,-0.217,-3.927
2026-08-05 21:13:08,top_pools,aerodrome-base,fBOMB / USDC,0xff8e0bd2d8f02904e7e18dd00ea50aec68f37a10,2024-11-17T05:35:06Z,0.0,1044782.89,2.1,731.27,25041.56,0.0,299,0.024,-0.01,4.919
2026-08-05 21:13:08,top_pools,aerodrome-base,BLUAI / WETH,0x5fb5a087a92bb8fdb7aa9ad456c76ac3c2a759bb,2026-02-07T08:58:58Z,0.0,174580.53,371.83,2769.89,24418.9,0.0,260,0.1399,0.0,0.062
2026-08-05 21:13:08,top_pools,aerodrome-base,VIRTUAL / USDC,0xdb79cecfd1897d2f60b0ea7af072ca9a9e71047c,2024-11-06T14:16:49Z,0.0,479762.31,1661.47,6080.74,22300.25,0.0,576,0.0465,-2.197,2.404
2026-08-05 21:13:08,top_pools,aerodrome-base,DRV / WETH,0xac4e562d7c6108f971321f14238e24ae2cc398ac,2025-01-15T00:40:44Z,0.0,271407.18,48.28,1483.97,21053.09,0.0,324,0.0776,0.786,-1.198
2026-08-05 21:13:08,top_pools,aerodrome-base,msUSD / USDC,0xcefc8b799a8ee5d9b312aeca73262645d664aaf7,2024-06-05T22:04:18Z,0.0,4551971.64,1095.37,14269.94,19169.8,0.0,99,0.0042,0.034,-0.16
2026-08-05 21:13:08,top_pools,aerodrome-base,AERO / WETH,0x7f670f78b17dec44d5ef68a48740b6f8849cc2e6,2023-09-01T11:21:43Z,0.0,2439640.87,2176.81,5570.2,19146.13,0.0,350,0.0078,-0.452,3.425
2026-08-05 21:13:08,top_pools,aerodrome-base,PREME / cbXRP,0x1ab7ea34734aa4e78de61fc04557745d58f1137c,2026-02-02T21:35:54Z,0.0,23436.92,605.1,5368.06,17128.14,0.0,507,0.7308,-0.035,1.064
2026-08-05 21:13:08,top_pools,aerodrome-base,RWA / USDC,0x60d1cebd97a6168516f35982d499cdf8a452abb3,2025-07-30T16:11:47Z,0.0,117629.12,20.74,5786.06,16786.52,0.0,206,0.1427,0.604,-0.149
2026-08-05 21:13:08,top_pools,aerodrome-base,VIRTUAL / WETH,0x21594b992f68495dd28d605834b58889d0a727c7,2024-03-31T15:39:37Z,0.0,4485224.65,13.77,1660.45,15934.98,0.0,117,0.0036,0.11,0.707
2026-08-05 21:13:08,top_pools,aerodrome-base,VIRTUAL / cbBTC,0xb909f567c5c2bb1a4271349708cc4637d7318b4a,2024-09-13T01:44:01Z,0.0,592966.15,1304.94,3841.54,13437.25,0.0,258,0.0227,-2.294,2.184
2026-08-05 21:13:08,top_pools,aerodrome-base,EDGE / cbBTC,0x594b83709464a83f37ac77e69ddd447a8a33c0ee,2025-04-02T13:00:58Z,0.0,426735.01,675.63,1292.52,11650.95,0.0,57,0.0273,0.262,0.181
2026-08-05 21:13:08,top_pools,aerodrome-base,YFI / wstETH,0x1524a14c55f097bb54f0b24383f3ae3e3743804a,2024-07-29T17:24:18Z,0.0,1061896.98,1301.94,8393.1,11451.02,0.0,67,0.0108,-0.334,0.577
2026-08-05 21:13:08,top_pools,aerodrome-base,AWE / USDC,0xcb7f520d18141e36956fe0b3a6bc3d4f11245521,2025-05-21T08:40:27Z,0.0,368811.63,13.13,5164.85,10701.19,0.0,170,0.029,0.0,-1.176
2026-08-05 21:13:08,top_pools,aerodrome-base,FLAY / WETH,0x49508923bafdc214b6556a7f6206cbc0f93c9988,2025-02-01T01:17:28Z,0.0,47856.3,21.28,7498.71,9260.27,0.0,47,0.1935,-0.615,-2.996
2026-08-05 21:13:08,top_pools,aerodrome-base,DAG / WETH,0xf65d8d39f5e2b85ccd34e6a74f09cea922d3ede1,2025-10-24T18:17:38Z,0.0,35272.22,134.88,1275.39,8851.9,0.0,118,0.251,0.696,-1.565
2026-08-05 21:13:08,top_pools,aerodrome-base,BSB / USDC,0x9f82fc01ac38dc8f85b1d59614b0c03cae9e19b7,2026-04-10T13:50:17Z,0.0,83263.13,574.39,2535.01,8844.99,0.0,606,0.1062,2.319,0.607
2026-08-05 21:13:08,top_pools,aerodrome-base,SEND / USDC,0x69bc1d350fe13f499c6aeded2c5ea9471b2a599a,2025-01-20T00:42:06Z,0.0,1306551.61,0.0,4240.34,8220.19,0.0,41,0.0063,0.0,-1.19
2026-08-05 21:13:08,top_pools,aerodrome-base,LRDS / WETH,0x14f7ce67e16c435c876aff4092eb547584121312,2024-09-10T09:07:24Z,0.0,227868.55,1761.88,2496.3,8163.58,0.0,399,0.0358,3.753,1.752
2026-08-05 21:13:08,top_pools,aerodrome-base,RIPE / WETH,0x765824ad2ed0ecb70ecc25b0cf285832b335d6a9,2025-07-27T23:19:29Z,0.0,58428.33,709.45,4139.52,8066.92,0.0,71,0.1381,2.154,55.363
2026-08-05 21:13:08,top_pools,aerodrome-base,WMTX / WETH,0x1dda8b6469df243971381f1f3f4137814ca68722,2024-09-30T11:00:35Z,0.0,15528.22,0.0,238.79,7781.66,0.0,429,0.5011,0.0,5.273
2026-08-05 21:13:08,top_pools,aerodrome-base,VEIL / WETH,0xf207d02becd4417aaa3383804b6b87b17602c86d,2025-01-06T13:49:08Z,0.0,399491.97,0.0,1416.3,7625.03,0.0,50,0.0191,0.0,-3.63
2026-08-05 21:13:08,top_pools,aerodrome-base,COOKIE / WETH,0xed445a77e75f18b04818d940d0e490c15c6072b7,2024-11-25T13:59:37Z,0.0,56430.81,138.74,1525.02,6836.95,0.0,442,0.1212,0.233,5.955
2026-08-05 21:13:08,top_pools,aerodrome-base,AUKI / USDC,0x437846bee5e09a17d4fd944e97fd29a54c30ed7f,2024-11-28T17:06:53Z,0.0,51723.55,113.69,1363.65,6767.45,0.0,125,0.1308,-1.261,-1.926
2026-08-05 21:13:08,top_pools,aerodrome-base,fBOMB / cbBTC,0x3d36cf85a0c275cf4894315a6c1d6c558d6d984c,2024-09-13T07:46:12Z,0.0,375685.01,0.0,473.14,6467.87,0.0,17,0.0172,0.0,1.507
2026-08-05 21:13:08,top_pools,aerodrome-base,WPAY / USDC,0xd35fcf71834c4a4ae98ff22f68c05e13e5fdee01,2025-07-25T10:23:00Z,0.0,134656.37,285.55,1747.29,5973.9,0.0,48,0.0444,-0.071,-2.442
2026-08-05 21:13:08,top_pools,aerodrome-base,MOR / WETH,0x1eb79b7111fc98bbcbe79dd8043c2c98bc5698bd,2024-09-25T01:31:56Z,0.0,69415.72,15.27,5419.71,5713.34,0.0,57,0.0823,-0.925,1.209
2026-08-05 21:13:08,top_pools,aerodrome-base,FLOCK / WETH,0x4910c78a1c75e36548f1f2f1f4dcb71a4f69fc07,2025-01-03T14:30:24Z,0.0,77811.2,11.53,1184.42,5679.41,0.0,376,0.073,0.0,0.775
2026-08-05 21:13:08,top_pools,aerodrome-base,DEUS / VIRTUAL,0x3e97c5ec8c73e7d566aca606472141a9b9a8c1fa,2026-05-27T13:04:51Z,0.0,653586.51,61.14,1954.42,5139.86,0.0,73,0.0079,0.117,0.174
2026-08-05 21:13:08,top_pools,aerodrome-base,WELL / WETH,0x89d0f320ac73dd7d9513ffc5bc58d1161452a657,2024-04-02T22:53:24Z,0.0,1287750.39,70.34,3214.4,4980.03,0.0,73,0.0039,1.776,4.482
2026-08-05 21:13:08,top_pools,aerodrome-base,Anon / USDC,0x3667af77ff1481aca513d2c97a32c0ac31ba813d,2025-01-02T16:48:47Z,0.0,108120.63,58.58,3178.52,4815.13,0.0,57,0.0445,0.097,-0.958
2026-08-05 21:13:08,top_pools,aerodrome-base,VIRTUAL / AERO,0x8b49c7ec53cb4ca3666bb16727fc5c5f6d12226f,2024-04-14T01:04:46Z,0.0,126145.47,265.17,1046.96,4585.7,0.0,294,0.0364,-2.197,2.389
2026-08-05 21:13:08,top_pools,aerodrome-base,SQD / USDC,0xa6c7fbd1b4c71673dfdadfaa9d17f14833d3245e,2025-02-20T12:11:05Z,0.0,239528.31,0.0,1157.34,4020.79,0.0,79,0.0168,0.0,0.205
2026-08-05 21:13:08,top_pools,aerodrome-base,MAI / USDC,0x2a1463cebe85315224c536afd389b381b43f3206,2023-10-23T09:22:43Z,0.0,2363299.58,0.0,1062.64,3950.81,0.0,10,0.0017,0.0,-0.492
2026-08-05 21:13:08,top_pools,aerodrome-base,SPX / WETH,0xe96a4e9ea3a2c6db214174738a19eb7dbb8a3069,2024-03-29T07:01:26Z,0.0,532847.99,0.0,845.67,3706.41,0.0,33,0.007,0.0,1.148
2026-08-05 21:13:08,top_pools,aerodrome-base,RISE / WETH,0xc4cc6ce52994415709fbb11e11a6488e438eae80,2025-11-13T16:48:26Z,0.0,246995.35,0.0,651.43,3696.34,0.0,7,0.015,0.0,1.662
2026-08-05 21:13:08,top_pools,aerodrome-base,cbBTC / WETH,0x2578365b3dfa7ffe60108e181efb79feddec2319,2024-09-15T06:41:10Z,0.0,570595.28,268.97,3039.93,3676.08,0.0,142,0.0064,-0.447,1.394
2026-08-05 21:13:08,top_pools,aerodrome-base,CLAIM / WETH,0x7274599ec9dbf15d474a6fb18aa285ae001d87aa,2026-05-29T12:31:21Z,0.0,286292.93,132.65,817.03,3495.79,0.0,88,0.0122,0.751,2.858
2026-08-05 21:13:08,top_pools,aerodrome-base,SYND / WETH,0xa6f77321b8726faab89b72f28c2603b667448bc2,2025-09-29T19:21:19Z,0.0,13278.06,163.2,948.4,3507.58,0.0,255,0.2642,-0.175,-0.363
2026-08-05 21:13:08,top_pools,aerodrome-base,OVER / USDC,0x889339213a0cc0a795f69cae5b1db2223f944a4e,2025-03-18T10:51:35Z,0.0,340233.21,0.0,859.16,3181.15,0.0,31,0.0093,0.0,0.647
2026-08-05 21:13:08,top_pools,aerodrome-base,USDbC / WETH,0xb4885bc63399bf5518b994c1d0c153334ee579d0,2023-09-01T11:23:19Z,0.0,200772.02,185.68,1372.77,2871.4,0.0,141,0.0143,0.603,0.493
2026-08-05 21:13:08,top_pools,aerodrome-base,SIRE / USDC,0xef6f90acda6e8102093f3f4e28d952b0276e4abb,2025-08-28T12:51:16Z,0.0,175133.33,1420.5,2790.0,2813.31,0.0,5,0.0161,0.0,-4.629
2026-08-05 21:13:08,top_pools,aerodrome-base,GMB / WETH,0x0077e83c05c98c1f7ff5eb115e0835d74234d354,2026-08-05T00:01:59Z,0.0,317.11,0.0,0.0,2604.88,0.0,36,8.2146,0.0,9.891
2026-08-05 21:13:08,top_pools,aerodrome-base,doginme / WETH,0x139e9f235588a9720e7eab045da29dc781c4b658,2024-03-29T06:54:57Z,0.0,62563.11,18.03,1005.33,2573.89,0.0,74,0.0411,0.0,-1.551
2026-08-05 21:13:08,top_pools,aerodrome-base,USR / USDC,0xd3ee0a3b349237d68517df30bfb66be971f46ad9,2024-12-02T22:34:37Z,0.0,25915.16,2486.29,2522.26,2550.93,0.0,76,0.0984,-1.981,-2.531
2026-08-05 21:13:08,top_pools,aerodrome-base,SAM / WETH,0x598299fb3f3829f7ba08662948706cdff7ec2350,2024-04-25T10:59:51Z,0.0,42310.63,0.42,1091.6,2193.3,0.0,21,0.0518,-0.034,0.535
2026-08-05 21:13:08,top_pools,aerodrome-base,KIMIMOTO / FLOCK,0xf7d2be44de894b94627e34f5db82077ee2805ce5,2026-08-03T07:11:11Z,0.0,166162.38,0.0,1268.71,2152.01,0.0,10,0.013,0.0,6.459
2026-08-05 21:13:08,top_pools,aerodrome-base,MET / WETH,0xf91e0dfe1265b914182de54e08c9ca2068beddde,2024-03-29T07:12:19Z,0.0,527597.83,0.4,1787.87,2132.82,0.0,83,0.004,0.054,1.338
2026-08-05 21:13:08,top_pools,aerodrome-base,AERO / USDbC,0x2223f9fe624f69da4d8256a7bcc9104fba7f8f75,2023-09-01T11:21:26Z,0.0,206476.75,10.58,572.26,2112.61,0.0,100,0.0102,-0.031,2.845
2026-08-05 21:13:08,top_pools,aerodrome-base,fBOMB / WETH,0x4f9dc2229f2357b27c22db56cb39582c854ad6d5,2023-09-01T11:25:37Z,0.0,177605.24,0.0,187.28,2098.98,0.0,22,0.0118,0.0,4.083
2026-08-05 21:13:08,top_pools,aerodrome-base,jEUR / EURC,0xc75799e0646470128a42d07335ab3bfa9e8ee7c2,2024-09-25T08:21:54Z,0.0,117266.94,1966.57,1982.05,2035.54,0.0,15,0.0174,0.0,-0.281
2026-08-05 21:13:08,top_pools,aerodrome-base,PDT / WETH,0x04e5a1c883dafd1eae6b11bd6d3eb784d90ce515,2024-07-24T13:18:10Z,0.0,249072.06,0.0,0.0,1998.61,0.0,1,0.008,0.0,0.0
2026-08-05 21:13:08,top_pools,aerodrome-base,fBOMB / wstETH,0xbd1f3d188de7ee07b1b323c0d26d6720cafb8780,2024-03-29T07:01:10Z,0.0,156253.33,0.0,0.0,1874.54,0.0,15,0.012,0.0,5.786
2026-08-05 21:13:08,top_pools,aerodrome-base,MAVIA / WETH,0xc90e88d30b99442b6994915f3b146ce3d55982d9,2024-03-29T07:19:34Z,0.0,26429.12,42.34,261.41,1859.23,0.0,282,0.0703,1.075,2.42
2026-08-05 21:13:08,top_pools,aerodrome-base,APU / WETH,0x24dfbc9e3eeda5a4d5c8851ed4e656d306815498,2025-06-07T21:11:28Z,0.0,17616.11,184.89,320.76,1839.68,0.0,104,0.1044,1.783,4.003
2026-08-05 21:13:08,top_pools,aerodrome-base,TAOT / USDC,0xc4fbb564d11a36b71d0152a1a8cddec709e20908,2026-07-05T18:49:23Z,0.0,236667.37,35.18,442.38,1797.11,0.0,43,0.0076,0.014,3.198
2026-08-05 21:13:08,top_pools,aerodrome-base,fBOMB / Anon,0x4aea4ef39315c8c9ca747d2e04078a20e0099187,2026-07-28T10:24:49Z,0.0,159329.7,1.26,1075.05,1778.79,0.0,32,0.0112,0.0,2.306
2026-08-05 21:13:08,top_pools,aerodrome-base,DHT / WETH,0x688b0380360c84135769d4f75d70038119846a8e,2024-03-29T07:03:45Z,0.0,63210.04,0.0,259.6,1759.28,0.0,2,0.0278,0.0,2.069
2026-08-05 21:13:08,top_pools,aerodrome-base,QUAI / WETH,0x7eb8080b54cdb54ac9a42d96a41ce0645b1acedd,2026-02-05T19:39:07Z,0.0,24874.86,1019.14,1678.47,1706.98,0.0,41,0.0686,9.155,12.096
2026-08-05 21:13:08,top_pools,aerodrome-base,AERO / AUKI,0x16f7e8199b46ff86d33be983ee6c642d9c14a5ae,2024-12-02T11:17:08Z,0.0,13208.21,43.91,373.79,1620.99,0.0,91,0.1227,-0.39,2.751
2026-08-05 21:13:08,top_pools,aerodrome-base,GHST / WETH,0x0dfb9cb66a18468850d6216fcc691aa20ad1e091,2024-04-17T18:51:47Z,0.0,153867.76,8.44,1323.76,1573.56,0.0,22,0.0102,0.668,-0.557
2026-08-05 21:13:08,top_pools,aerodrome-base,FLOCK / cbBTC,0xd162c4444d5efead433f080696d1f4dc2bcd58fb,2025-08-20T18:23:00Z,0.0,24848.16,19.52,197.39,1517.79,0.0,208,0.0611,-0.266,0.328
2026-08-05 21:13:08,top_pools,aerodrome-base,MIA / WETH,0x4875fe7b1a3ddccf0758881cde082c463f7d31c6,2025-04-28T06:02:36Z,0.0,264140.86,0.0,984.63,1420.76,0.0,7,0.0054,0.0,0.973
2026-08-05 21:13:08,top_pools,aerodrome-base,cbBTC / USDC,0x9c38b55f9a9aba91bbcedeb12bf4428f47a6a0b8,2024-09-12T16:16:03Z,0.0,166623.94,76.84,304.14,1409.89,0.0,121,0.0085,-0.492,0.753
2026-08-05 21:13:08,top_pools,aerodrome-base,TRAC / WETH,0x7debf227c7bab346c16342e39cc0ecebd9ea4091,2025-01-02T12:49:18Z,0.0,44133.87,0.0,249.49,1407.57,0.0,119,0.0319,0.0,-0.692
2026-08-05 21:13:08,top_pools,aerodrome-base,DEGEN / WETH,0x2c4909355b0c036840819484c3a882a95659abf3,2024-01-11T23:59:02Z,0.0,34682.57,11.75,266.68,1359.42,0.0,251,0.0392,0.194,0.94
2026-08-05 21:13:08,top_pools,aerodrome-base,BMX / wBLT,0x61907c8c3e6ef7ed813acc2fbbbf8c05ac0f31d5,2024-05-08T14:12:15Z,0.0,49196.81,0.0,0.0,1265.94,0.0,15,0.0257,0.0,-8.097
2026-08-05 21:13:08,top_pools,aerodrome-base,RIPE / GREEN,0x2aef3ee3eb64b7ec0b4ef57bb7e004747fe87efc,2025-08-19T05:46:33Z,0.0,12222.17,107.33,653.6,1212.93,0.0,29,0.0992,2.231,47.783
2026-08-05 21:13:08,top_pools,aerodrome-base,OFC / USDC,0x66e1031db440890a824f0db80489be979bd16a86,2026-04-09T09:55:11Z,0.0,24357.01,48.07,239.23,1136.06,0.0,325,0.0466,1.257,1.168
2026-08-05 21:13:08,top_pools,aerodrome-base,W / WETH,0x3911ed93687873a9b6d849a7dc3665171175f171,2024-06-30T12:31:48Z,0.0,38257.13,165.23,555.75,1103.8,0.0,111,0.0289,0.684,1.742
2026-08-05 21:13:08,top_pools,aerodrome-base,OETHb / OGN,0x6fb655476fdcfb9712dd200308d941a1c6d1119e,2024-08-06T15:48:31Z,0.0,267370.38,200.31,500.78,1097.76,0.0,7,0.0041,0.0,2.794
2026-08-05 21:13:08,top_pools,aerodrome-base,VIBES / WETH,0x07f78058685b75f89288f025a0a154a96021ac45,2026-06-19T15:00:03Z,0.0,42317.08,0.0,326.77,1067.47,0.0,7,0.0252,0.0,-5.178
2026-08-05 21:13:08,top_pools,aerodrome-base,WETH / USDC,0x3548029694fbb241d45fb24ba0cd9c9d4e745f16,2023-11-26T05:45:14Z,0.0,23409.03,32.41,285.53,1040.93,0.0,277,0.0445,-0.193,2.172
2026-08-05 21:13:08,top_pools,aerodrome-base,BRETT / AERO,0x43bbb129b56a998732767725a183b7a566843dba,2024-04-01T05:27:00Z,0.0,20146.93,32.12,137.83,1036.89,0.0,106,0.0515,-0.088,-1.016
2026-08-05 21:13:08,top_pools,aerodrome-base,MET / USDC,0xda9b1279a069a7166560f3d7f20b5b0237af8459,2024-11-26T23:38:18Z,0.0,199734.74,0.0,670.74,1031.8,0.0,42,0.0052,0.0,1.685
2026-08-05 21:13:08,top_pools,aerodrome-base,SOL / fBOMB,0xb8fa852a85af20284906a898595f59bdd8c66cbe,2026-03-25T08:54:23Z,0.0,86122.01,0.0,0.0,1016.82,0.0,8,0.0118,0.0,-0.468
2026-08-05 21:13:08,top_pools,aerodrome-base,GAI / WETH,0xf3d4f0809ffaeec292591ad655c2d3efafd58355,2025-07-16T15:48:47Z,0.0,190877.43,0.0,1009.2,1012.4,0.0,9,0.0053,0.0,1.692
2026-08-05 21:13:08,top_pools,aerodrome-base,LCAP / USDC,0x48d1036b0308884c163cde60ad5fbf87112ac52f,2025-09-17T16:11:20Z,0.0,171668.33,0.0,793.95,984.26,0.0,36,0.0057,0.0,1.556
2026-08-05 21:13:08,top_pools,aerodrome-base,PLAY / USDC,0x42781ec558f9fb95f5e080572bcd0a37523b55e2,2025-09-10T09:40:46Z,0.0,31798.4,12.79,77.52,999.36,0.0,119,0.0314,-0.625,0.11
2026-08-05 21:13:08,top_pools,aerodrome-base,ALVA / WETH,0x7a0c73640707adba96c6035aac3f767854c1dc69,2025-11-10T15:00:17Z,0.0,9303.28,9.98,480.28,990.07,0.0,54,0.1064,0.0,-14.797
2026-08-05 21:13:08,top_pools,aerodrome-base,AERO / MORPHO,0xd433b339c5c801228e1343c678dc26213a7b8aac,2024-11-30T10:33:57Z,0.0,24047.96,6.1,202.29,973.81,0.0,140,0.0405,0.704,2.604
2026-08-05 21:13:08,top_pools,aerodrome-base,OVER / WETH,0xb452f81d9322936c2c8ac6445f6892cb957afb4c,2025-03-28T15:24:38Z,0.0,53617.53,8.17,256.27,949.44,0.0,36,0.0177,0.0,1.11
2026-08-05 21:13:08,top_pools,aerodrome-base,MBTC / USDC,0x723d3c4bf39c819a5ea77db3d1b49b68fa4c525d,2026-04-02T14:10:13Z,0.0,431.94,80.76,242.75,917.23,0.0,290,2.1235,9.765,-12.234
2026-08-05 21:13:08,top_pools,aerodrome-base,MCADE / WETH,0x2b4a56fc7f4b78b7e27801df979d350afdfa26b5,2024-12-12T02:19:22Z,0.0,5801.42,0.0,386.82,892.37,0.0,26,0.1538,0.0,-2.155
2026-08-05 21:13:08,top_pools,aerodrome-base,LCAP / eUSD,0xe39e901f5c53fda90ef90feef3ed1f0126b557a7,2025-10-21T15:45:55Z,0.0,157737.29,0.0,765.24,882.32,0.0,29,0.0056,0.0,1.547
2026-08-05 21:13:08,top_pools,aerodrome-base,SOVRN / WETH,0x52db9ba0bcb9833759152447d22d7d2d8415de84,2025-01-04T14:28:59Z,0.0,65570.88,116.69,311.57,873.39,0.0,25,0.0133,0.0,0.929
2026-08-05 21:13:08,top_pools,aerodrome-base,DOG / WETH,0xa01fd0f24a2e6fef6b2ed7573cb6f59164d396e0,2024-03-29T06:53:52Z,0.0,86405.64,144.52,348.86,866.12,0.0,16,0.01,0.0,0.715
2026-08-05 21:13:08,top_pools,aerodrome-base,TEVA / WETH,0x70fd35ad3e981cb924560737a83ec99bf5796ba2,2025-02-11T15:36:30Z,0.0,28326.74,0.0,94.77,825.45,0.0,71,0.0291,0.0,2.456
2026-08-05 21:13:08,top_pools,aerodrome-base,PEPTAI / BIO,0x12901f747747dbad525aa9bc50c0239faed395b0,2026-05-14T14:10:01Z,0.0,25909.95,17.86,188.6,818.28,0.0,51,0.0316,0.0,3.971
2026-08-05 21:13:08,top_pools,aerodrome-base,AERO / TAROT,0x7810f8f3253ced11e8c56c6c8497f3134055d44c,2023-10-09T13:10:19Z,0.0,147224.28,0.93,86.6,800.58,0.0,167,0.0054,0.362,1.718
2026-08-05 21:13:08,top_pools,aerodrome-base,MESSY / WETH,0xebe3e212ee559268c80fd16a518f078c04480157,2025-08-22T06:20:18Z,0.0,42007.52,18.19,204.85,791.15,0.0,29,0.0188,0.0,2.389
2026-08-05 21:13:08,top_pools,aerodrome-base,SYMM / WETH,0x3eb2a8015de1419a5089dab37b0056f0fc24f821,2024-12-16T14:37:35Z,0.0,115137.27,606.07,641.64,724.43,0.0,11,0.0063,1.394,4.326
2026-08-05 21:13:08,top_pools,aerodrome-base,U1 / WETH,0xa1a9f76650fa644de015749c66060b32786048bf,2026-07-02T07:22:57Z,0.0,64182.77,0.0,0.0,703.58,0.0,3,0.011,0.0,-1.008
2026-08-05 21:13:08,top_pools,aerodrome-base,FLOCK / VVV,0xef724d142f283411f66bde8de4d863e7295b9972,2026-05-07T15:39:57Z,0.0,11399.68,20.38,147.87,682.83,0.0,73,0.0599,-0.089,0.234
2026-08-05 21:13:08,top_pools,aerodrome-base,CRYO / WETH,0x65ee5a0ee82027d054efeb31a1f7079c37c5dbd8,2024-05-08T23:47:59Z,0.0,30645.13,0.0,0.02,666.54,0.0,6,0.0218,0.0,7.9
2026-08-05 21:13:08,top_pools,aerodrome-base,VU / VELVET,0x6b86d184c1cf526335d090320b9dae237642bf6a,2025-09-08T17:08:31Z,0.0,6486.4,67.87,337.96,643.83,0.0,97,0.0993,-2.177,2.167
2026-08-05 21:13:08,top_pools,aerodrome-base,wXCH / USDC,0xd16cc119b7c113660580291580cbeb588c9e2653,2024-06-01T06:43:27Z,0.0,7514.93,73.87,375.73,628.47,0.0,76,0.0836,-0.049,-0.008
2026-08-05 21:13:08,top_pools,aerodrome-base,AERO / wstETH,0x82a0c1a0d4ef0c0ca3cfda3ad1aa78309cc6139b,2023-11-07T19:08:54Z,0.0,94990.91,100.01,137.71,618.14,0.0,41,0.0065,-0.224,0.922
2026-08-05 21:13:08,top_pools,aerodrome-base,ANZ / WETH,0xe4faa73134c66832c272f067adc401f0963a9d7a,2024-12-09T13:06:49Z,0.0,10743.38,103.16,540.11,605.75,0.0,86,0.0564,-0.744,-13.486
2026-08-05 21:13:08,top_pools,aerodrome-base,wXCH / wBEPE,0x6fddc0512fcfa34e9f973b5dc12a27b6fadb2997,2025-02-05T14:12:15Z,0.0,1886.95,257.67,515.75,581.51,0.0,130,0.3082,0.139,-0.963
2026-08-05 21:13:08,top_pools,aerodrome-base,PHNM / USDC,0xf687f5a1a37b03fab632ab0f9e41a62b2b0ea4d8,2026-02-01T23:00:08Z,0.0,167129.09,0.0,9.96,542.78,0.0,3,0.0032,0.0,0.668
2026-08-05 21:13:08,top_pools,aerodrome-base,TAROT / WETH,0x2d25e0514f23c6367687de89bd5167dc754d4934,2023-09-01T11:21:45Z,0.0,151380.22,0.0,303.58,532.68,0.0,102,0.0035,0.0,0.341
2026-08-05 21:13:08,top_pools,aerodrome-slipstream,cbBTC / USDC 0.05%,0x4e962bb3889bf030368f56810a9c96b83cb3e778,2024-09-12T13:56:07Z,0.05,8878775.69,2691828.31,19557781.61,69379589.45,34689.79,37150,7.8141,0.342,0.702
2026-08-05 21:13:08,top_pools,aerodrome-slipstream,WETH / USDC 0.05%,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,2024-05-06T05:03:45Z,0.05,9291891.7,1710078.84,15357044.6,44481391.6,22240.7,17139,4.7871,-0.409,1.83
2026-08-05 21:13:08,top_pools,aerodrome-slipstream,USDT / USDC 0.01%,0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,2024-07-24T23:03:23Z,0.01,1359471.07,140827.36,2357718.31,6778084.14,677.81,9273,4.9858,0.122,0.136
2026-08-05 21:13:08,top_pools,aerodrome-slipstream,EURC / USDC 0.05%,0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,2024-08-01T14:10:35Z,0.05,2122284.54,80556.18,1137582.95,5200901.37,2600.45,2374,2.4506,0.377,-0.22
2026-08-05 21:13:08,top_pools,aerodrome-slipstream,USDT / WETH 0.05%,0x9785ef59e2b499fb741674ecf6faf912df7b3c1b,2024-07-24T23:06:55Z,0.05,725003.5,143130.42,1300900.0,3743758.01,1871.88,5722,5.1638,-0.055,-0.05
