pool_address,pool_name,votes,vote_share,fees_usd,fee_share,ratio,excess_usd,bribes_usd,emissions_day,vol24_usd,tvl_usd,est_trading_fees_24h,vote_delta,vote_delta_pct,unpriced
0x138acee5573fa09e7f215965ff60898cc33c6330,tBTC / cbBTC 0.01%,40003.2936,3.9886041351420454e-05,29.18,8.367716580908564e-05,2.0979060085667203,15.27,0.0,23.66,40842.1,219495.2,4.08,0.0,0.0,
0x054b67943ba17b2cd8c420544c88bde71a81ef9f,msUSD / USDC 0.01%,96033.7371,9.575225598679306e-05,28.75,8.244408899969884e-05,0.861014585505643,-4.64,0.0,56.79,20280.65,12234.15,2.03,0.0,0.0,"{""USDC"": 30.288898}"
0x4d69971ccd4a636c403a3c1b00c85e99bb9b5606,USD+ / WETH 0.05%,45718.7159,4.558471137789624e-05,28.61,8.20426221315264e-05,1.799783735634408,12.71,0.0,27.03,30447.16,29431.32,15.22,0.0,0.0,"{""USD+"": 28.122091}"
0x26029ed89a19b919b5698f10cf776a4f4aea1529,CHAMP / WETH,8433.1482,8.408430095562355e-06,28.42,8.149777423900666e-05,9.692388866028397,25.49,0.0,4.99,338.73,11842.11,0.0,0.0,0.0,
0x82685574957fef6ab359d8c1083401b492dca0cf,ZRO / ZEN 0.08%,68038.8612,6.783943488410056e-05,28.29,8.112498357570366e-05,1.1958381391929434,4.63,0.0,40.24,18564.54,20378.56,14.85,0.0,0.0,"{""ZEN"": 6.564556}"
0xcd1f9777571493aeacb7eae45cd30a226d3e612d,LITKEY / WETH 1.5%,98588.8107,9.829984050032228e-05,28.07,8.049410706857553e-05,0.8188630485958075,-6.21,0.0,58.3,2358.88,16016.22,35.38,0.0,0.0,"{""LITKEY"": 7357.76589}"
0xd9edc75a3a797ec92ca370f19051babebfb2edee,KTA / WETH,47749.7847,4.760982698348677e-05,27.75,7.95764685127528e-05,1.6714294832525542,11.15,0.0,28.24,460230.83,4114759.08,0.0,0.0,0.0,"{""KTA"": 301.88705}"
0xf1eef36d55978edfd427e95c3d0c9b9359ef0aef,W / WETH 0.3%,59871.3765,5.969588961158595e-05,27.64,7.926103025918874e-05,1.3277468645647845,6.82,0.0,35.41,2660.33,39389.26,7.98,0.0,0.0,"{""W"": 3228.769299}"
0xd16cc119b7c113660580291580cbeb588c9e2653,wXCH / USDC,25783.8506,2.570827646127736e-05,26.4,7.570518085537563e-05,2.944778541237692,17.43,0.0,15.24,2315.71,7390.21,0.0,0.0,0.0,"{""USDC"": 30.795492}"
0x0dfb9cb66a18468850d6216fcc691aa20ad1e091,GHST / WETH,33330.0042,3.3232311795552196e-05,26.25,7.527503778233373e-05,2.2651158982086983,14.66,0.0,19.71,4407.26,151751.65,0.0,0.0,0.0,"{""GHST"": 624.398518}"
0x566bee7ef7b39f29d150ab3be6b6242c17cc5a31,EDEL / WETH,69548.3128,6.934446218354192e-05,25.8,7.398460856320801e-05,1.0669144475788779,1.62,0.0,41.13,20823.86,450538.38,0.0,0.0,0.0,"{""EDEL"": 4107.314413}"
0x2c4909355b0c036840819484c3a882a95659abf3,DEGEN / WETH,48781.6981,4.8638715778370525e-05,25.42,7.289491277816852e-05,1.498701427692395,8.46,0.0,28.84,926.02,34295.39,0.0,0.0,0.0,
0x889339213a0cc0a795f69cae5b1db2223f944a4e,OVER / USDC,381555.1081,0.00038043674532644737,25.06,7.186256940286793e-05,0.1888949221800425,-107.61,0.0,225.7,6275.76,344469.1,0.0,0.0,0.0,"{""USDC"": 32.228367}"
0xcbba009bde5731e68c97707e6b6edbfab9926cf9,KellyClaude / USDC 0.3%,119297.0955,0.00011894742797421447,23.06,6.612732842897584e-05,0.5559374385405877,-18.42,0.0,70.55,408.94,693.58,1.23,0.0,0.0,"{""USDC"": 22.062106}"
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WELL / WETH 0.3%,78119.6412,7.789066746397424e-05,22.56,6.46935181855028e-05,0.8305682861868485,-4.6,0.0,46.2,532.67,15009.13,1.6,0.0,0.0,"{""WELL"": 7353.199032}"
0x8f5f1d63599362115e7f9fe71bfd5ab883d82c82,TN100x / WETH,300738.183,0.0002998566998765585,21.98,6.303029830307411e-05,0.21020140063244105,-82.59,0.0,177.83,615.75,58757.43,0.0,0.0,0.0,
0x2ae9df02539887d4ebce0230168a302d34784c82,bsdETH / WETH 0.01%,946182.8634,0.0009434095400479177,21.61,6.196927872290407e-05,0.06568650844866009,-307.38,0.0,559.5,8500.11,724106.76,0.85,0.0,0.0,"{""bsdETH"": 0.012204}"
0x1807af3897aa6419e770d4642df7b8b06e542c02,Anon / WETH 0.05%,7993.7153,7.970285201898534e-06,20.85,5.978988715282508e-05,7.501599458270707,18.07,0.0,4.73,797.97,2462.66,0.4,0.0,0.0,
0xebd2eeab20cefa41c94343f506ac506bfc3f681e,WCT / WETH 0.05%,22170.6403,2.21056567150578e-05,20.58,5.9015629621349635e-05,2.669707142477686,12.87,0.0,13.11,1901.08,82314.86,0.95,0.0,0.0,"{""WCT"": 559.302512}"
0x4910c78a1c75e36548f1f2f1f4dcb71a4f69fc07,FLOCK / WETH,48791.0502,4.864804046675875e-05,20.42,5.855681034343828e-05,1.2036828160314126,3.46,0.0,28.85,4994.37,78451.71,0.0,0.0,0.0,
0x04e5a1c883dafd1eae6b11bd6d3eb784d90ce515,PDT / WETH,65152.6967,6.496172991947731e-05,20.37,5.841342931909098e-05,0.8991975643428336,-2.28,0.0,38.53,139720.72,233310.63,0.0,0.0,0.0,"{""PDT"": 286.121708}"
0xb8fa852a85af20284906a898595f59bdd8c66cbe,SOL / fBOMB,499187.5309,0.0004977243798643338,20.37,5.841342931909098e-05,0.11736099673279596,-153.2,0.0,295.23,106.54,68699.4,0.0,0.0,0.0,
0x61c6e9e93592e535efc1bee07f491a517e98f6d0,uXRP / WETH 0.3%,150935.228,0.0001504928270554721,19.68,5.64347711830982e-05,0.374999741099263,-32.8,0.0,89.25,1651.55,32853.89,4.95,0.0,0.0,
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,oUSDT / USDC 0.01%,28221.5468,2.8138827615580323e-05,19.36,5.5517132627275465e-05,1.9729724843452936,9.55,0.0,16.69,82153.66,178023.02,8.22,0.0,0.0,"{""USDC"": 23.422217}"
0x98c7a2338336d2d354663246f64676009c7bda97,USDC / USDbC 0.01%,32695.499,3.259966637145413e-05,19.05,5.462817027632219e-05,1.675727894079226,7.68,0.0,19.33,22979.01,154328.19,2.3,0.0,0.0,"{""USDC"": 18.830689}"
0xfd22d75b2fb405ee185155d57b0277b9db2f8e29,BITCOIN / WETH 0.3%,24473.2704,2.440153765686169e-05,18.92,5.425537961301921e-05,2.2234410132659264,10.41,0.0,14.47,302.17,11655.45,0.91,0.0,0.0,
0x7f94857597c318056d0313ce32a6e154298c1a8e,APU / WETH 1%,30525.2383,3.0435766846351958e-05,18.63,5.3423769671804846e-05,1.7552956671505138,8.02,0.0,18.05,146.42,12968.02,1.46,0.0,0.0,"{""APU"": 738893.068202}"
0x1024c20c048ea6087293f46d4a1c042cb6705924,BID / WETH 0.3%,26692.5015,2.661426404654472e-05,17.22,4.9380424785210924e-05,1.8554119963208937,7.94,0.0,15.79,1437.79,306340.74,4.31,0.0,0.0,"{""BID"": 2627.584595}"
0xb452f81d9322936c2c8ac6445f6892cb957afb4c,OVER / WETH,8697.3252,8.671832775638032e-06,16.46,4.720103321513193e-05,5.44302853114682,13.44,0.0,5.14,1380.64,53916.32,0.0,0.0,0.0,
0xe2b3aa806e56603a244bfc111c9474f7dedd03db,MAMO / cbBTC 0.3%,10074.5302,1.0045001098442908e-05,16.27,4.665618532261218e-05,4.644716796481429,12.77,0.0,5.64,9766.34,368266.07,29.3,0.0,0.0,"{""cbBTC"": 0.00617}"
0x84b783723dac9b89d0981fff3dce369bc5870c16,elizaOS / USDC 1%,17410.1298,1.7359099580150506e-05,16.19,4.64267756836565e-05,2.6744921572282365,10.14,0.0,10.3,1577.93,316.6,15.78,0.0,0.0,"{""USDC"": 21.711202}"
0x5e14319d52c9c18a04bfbbe12dd3a0fe3c1a816a,WETH / NPC,20587.3221,2.0526979323412817e-05,15.79,4.5279727488878076e-05,2.2058641349744326,8.63,0.0,12.17,60.44,25333.99,0.0,0.0,0.0,"{""NPC"": 2641.538179}"
0xb211a9ddff3a10806c8fdb92dbc4c34596a23f84,KEYCAT / WETH 0.3%,21032.33,2.0970682876389984e-05,15.34,4.398929826975236e-05,2.097656930346225,8.03,0.0,12.44,904.79,14847.41,2.71,0.0,0.0,"{""KEYCAT"": 38299.288716}"
0x3667af77ff1481aca513d2c97a32c0ac31ba813d,Anon / USDC,11782.8645,1.1748328159788926e-05,14.63,4.1953287724020664e-05,3.5710006694922294,10.53,0.0,6.97,6525.82,108737.04,0.0,0.0,0.0,"{""USDC"": 16.203268}"
0x9ea86aa9f7203da077371bb2f82ec555e6e22f81,noice / WETH 0.3%,21794.5725,2.1730691194175348e-05,14.62,4.19246115191512e-05,1.9292810865762333,7.04,0.0,12.89,2864.65,4119.8,8.59,0.0,0.0,"{""noice"": 1439014.809881}"
0x8a7b72f8ff5299e493317d4430293894107af859,SIGN / WETH 0.3%,43511.0228,4.338348916958673e-05,13.36,3.8311409705599186e-05,0.8830873320455921,-1.77,0.0,25.73,6280.75,51855.08,18.84,0.0,0.0,"{""SIGN"": 2256.558735}"
0x52448e17dabcb3b6654045974afd572090bcc1f5,TRUST / USDC 1%,60996.757,6.081797154833633e-05,13.29,3.811067627151296e-05,0.6266351096768118,-7.92,0.0,36.07,271.46,2406.36,2.71,0.0,0.0,"{""USDC"": 20.556179}"
0x43bbb129b56a998732767725a183b7a566843dba,BRETT / AERO,24014.837,2.394444795489594e-05,13.25,3.799597145203512e-05,1.5868384822906745,4.9,0.0,22.4,719.71,19959.58,0.0,0.0,0.0,"{""AERO"": 30.546053}"
0xd162c4444d5efead433f080696d1f4dc2bcd58fb,FLOCK / cbBTC,10768.6871,1.0737123379538629e-05,13.11,3.759450458386267e-05,3.501357230885997,9.37,0.0,6.37,1152.04,25067.24,0.0,0.0,0.0,
0xbd1f3d188de7ee07b1b323c0d26d6720cafb8780,fBOMB / wstETH,40417.8031,4.029933589718647e-05,12.9,3.6992304281604004e-05,0.9179383098515688,-1.15,0.0,23.9,636.11,151413.56,0.0,0.0,0.0,"{""wstETH"": 0.011174}"
0x3eb2a8015de1419a5089dab37b0056f0fc24f821,SYMM / WETH,207136.3676,0.00020652923746950245,12.81,3.673421843777886e-05,0.17786449457647996,-59.21,0.0,122.49,857.93,115262.94,0.0,0.0,0.0,
0xd448670823ff9667848c821bee829c642f67e064,RWAX / WETH,8832.4147,8.806526319550195e-06,12.69,3.639010397934533e-05,4.132174555427208,9.62,0.0,5.22,412.09,2151.37,0.0,0.0,0.0,
0x0ab02e160f0df68dc049b012c514857306960eae,CTR / USDC 0.031%,22122.1261,2.205728471332515e-05,12.59,3.610334193065073e-05,1.6367990167366402,4.9,0.0,13.08,313574.48,444175.99,97.21,0.0,0.0,"{""USDC"": 12.047202}"
0x87cd18069b6547a0e88b6155dd657e71779500ea,PRIME / WETH 0.3%,10669.4121,1.0638139361003659e-05,12.44,3.567319885760882e-05,3.353330657462192,8.73,0.0,6.31,1802.51,4380.72,5.41,0.0,0.0,"{""PRIME"": 48.015393}"
0x44ecc644449fc3a9858d2007caa8cfaa4c561f91,cbETH / WETH,8780.526,8.754789708695946e-06,12.36,3.544378921865314e-05,4.048502636613598,9.31,0.0,5.19,3630.03,117255.45,0.0,0.0,0.0,
0xe2a363898dccfb6e509cde97a77cf51aea6813a0,IDRX / frxUSD,20841.6903,2.0780601953717592e-05,12.16,3.487026512126393e-05,1.6780199726132445,4.91,0.0,12.33,8243.41,79360.71,0.0,0.0,0.0,
0x27bd426ec343845995c527d634c4e07f0608aacd,ORDER / WETH 0.3%,34268.2014,3.416775907869756e-05,11.83,3.392395036057173e-05,0.9928643632272086,-0.09,0.0,20.27,472.77,70417.24,1.42,0.0,0.0,
0x48d1036b0308884c163cde60ad5fbf87112ac52f,LCAP / USDC,84029.986,8.378368865995779e-05,11.27,3.231808288788195e-05,0.3857323949897604,-17.95,0.0,49.69,1330.98,170612.46,0.0,0.0,0.0,"{""USDC"": 12.94438}"
0xddae632a9f43f8c911b6f99a4bd5c7b108d4a8d7,SUMR / USDC,226119.7534,0.00022545698173425887,11.16,3.200264463431788e-05,0.14194568022754198,-67.46,0.0,133.74,775.83,18166.07,0.0,0.0,0.0,"{""USDC"": 1.964708}"
0x9aa26b650357bf9cc5439123bcd7e0c0200d90e6,Base is for everyone / WETH 0.05%,5652.6966,5.63612817957154e-06,11.09,3.180191120023166e-05,5.64251028134872,9.12,0.0,3.34,108.91,3212.34,0.05,0.0,0.0,
0x7a9b4ccc4f80506259c301bb07cf9a97b4d8805e,RWAX / WETH 1%,13818.1038,1.3777602041373416e-05,10.95,3.140044433205921e-05,2.2790935779510337,6.15,0.0,8.17,214.77,1187.49,2.15,0.0,0.0,
0xd5b83c33a8711e727c0abb6f72ee508755d37e10,wtSGOV / USDC 0.01%,451868.1796,0.0004505437246526292,10.43,2.9909281678847267e-05,0.06638485909865337,-146.68,0.0,267.38,113668.67,162233.32,11.37,0.0,0.0,"{""USDC"": 21.056135}"
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X / USDC 1%,18559.8326,1.850543252666179e-05,9.98,2.861885245972155e-05,1.5465108647684294,3.53,0.0,10.98,209.85,3713.23,2.1,0.0,0.0,"{""USDC"": 4.497221}"
0x69bc1d350fe13f499c6aeded2c5ea9471b2a599a,SEND / USDC,1343.9067,1.3399676222822563e-06,9.96,2.856150004998263e-05,21.315067300907003,9.49,0.0,0.79,5403.59,1313189.37,0.0,0.0,0.0,"{""USDC"": 3.124288}"
0x9e4cb8b916289864321661ce02cf66aa5ba63c94,DEUS / WETH,1053160.2295,0.001050073348548192,9.95,2.8532823845113163e-05,0.027172219811656025,-356.23,0.0,622.73,93.14,241993.49,0.0,0.0,0.0,
0x2229b66a40ece21d0b5d4e061cb35bc44cd623b5,WFRAX / WETH 0.3%,8755.5504,8.729887313799729e-06,9.92,2.8446795230504783e-05,3.2585523968376595,6.88,0.0,5.18,917.25,16170.52,2.75,0.0,0.0,
0xe39e901f5c53fda90ef90feef3ed1f0126b557a7,LCAP / eUSD,473187.0457,0.00047180010377312234,9.68,2.7758566313637733e-05,0.058835439186308826,-154.85,0.0,279.84,1183.7,156814.3,0.0,0.0,0.0,"{""eUSD"": 11.155433}"
0xa6385c73961dd9c58db2ef0c4eb98ce4b60651e8,wstETH / WETH,3377.4972,3.3675975366065058e-06,9.67,2.7729890108768273e-05,8.234324264505611,8.5,0.0,2.0,762.63,644488.85,0.0,0.0,0.0,"{""wstETH"": 0.004402}"
0x2d25e0514f23c6367687de89bd5167dc754d4934,TAROT / WETH,426900.1503,0.00042564887826619874,9.66,2.7701213903898813e-05,0.06507996453963308,-138.77,0.0,252.43,588.91,149373.2,0.0,0.0,0.0,"{""TAROT"": 500.168958}"
0x113138dc05b05afbe25e8c31ca9de9b445caca48,wXCH / USDC 0.3%,3407.9569,3.3979679572498667e-06,9.4,2.695563257729284e-05,7.932868383817628,8.22,0.0,2.02,638.02,1513.94,1.91,0.0,0.0,"{""USDC"": 10.720932}"
0x326841efd63340767e02ec88e583f18a82af4a48,MIGGLES / WETH 0.3%,15323.1659,1.5278252706724024e-05,8.94,2.5636527153297657e-05,1.6779750698857672,3.61,0.0,9.06,656.26,2793.55,1.97,0.0,0.0,"{""MIGGLES"": 4215.913743}"
0xb37642e87613d8569fd8ec80888ea6c63684e79e,KLIMA / WETH,45658.382,4.5524554320471035e-05,8.6,2.4661536187736002e-05,0.541719442526128,-7.28,0.0,27.0,21.95,12747.91,0.0,0.0,0.0,
0xa678c47022f2e5286c51cc433be1599bba88df05,msUSD / frxUSD,17049.2436,1.6999271161013617e-05,8.57,2.4575507573127623e-05,1.445680073007451,2.64,0.0,10.08,12.49,19419.92,0.0,0.0,0.0,
0x41d60ed9c8327ea0c6b16a44343c177e0402feea,PROMPT / cbBTC 0.05%,4134.8078,4.122688410110707e-06,8.35,2.394463106599949e-05,5.808013772584987,6.91,0.0,2.45,249.09,4442.31,0.12,0.0,0.0,
0x963ceee215e5b0b1dcb221c3ba398de66abc73d9,GENOME / WETH,11811.0959,1.1776476811724137e-05,8.28,2.3743897631913267e-05,2.0162140181242405,4.17,0.0,6.98,1.12,41273.5,0.0,0.0,0.0,
0x29af315b3bd7566005f14d81c582b59e1c632ffd,HYPER / WETH 0.3%,8109.5994,8.085829638083962e-06,8.28,2.3743897631913267e-05,2.936482549679303,5.46,0.0,4.8,141.39,2620.57,0.42,0.0,0.0,"{""HYPER"": 116.295807}"
0xfc42a013ebd8b160c35c6a0fe876de4e42da262a,SYRUP / WETH,8392.0451,8.367447471414837e-06,7.78,2.2310087388440246e-05,2.6662954819443727,4.86,0.0,4.96,487.35,7823.05,0.0,0.0,0.0,
0x5447f7fe76894d98753a0a6d69b9cb840037c13d,FAI / WETH,1020.7217,1.0177298984824637e-06,7.65,2.193729672513726e-05,21.555126520158193,7.3,0.0,0.6,112290.53,2264620.75,0.0,0.0,0.0,"{""FAI"": 2244.261847}"
0x32450cebe156b2ca77dd517e0182409d89b723ff,CHAMP / cbBTC,7681.1278,7.658613916138776e-06,7.54,2.1621858471573192e-05,2.8232077903822876,4.87,0.0,4.54,116.69,7413.13,0.0,0.0,0.0,
0xd03ff08155a70d5ba88e5ff204b43fa09a2ee0d9,KellyClaude / USDC 0.035%,19893.4899,1.983518079060033e-05,7.3,2.093362955470614e-05,1.0553788128125534,0.38,0.0,11.77,181.43,1264.73,0.06,0.0,0.0,"{""USDC"": 5.993785}"
0xb4580451325c61344712e811392c881a634151d8,afc / USDC 0.019%,7726.199,7.703553009527779e-06,7.13,2.0446134071925312e-05,2.6541173983793542,4.44,0.0,4.57,699.24,50845.64,0.13,0.0,0.0,"{""USDC"": 32.537776}"
0x1a9f461a371559f82976fa18c46a6a0d29f131d0,TKN / WETH,40917.6786,4.0797746229668745e-05,6.93,1.9872609974536103e-05,0.4871006810686135,-7.3,0.0,24.19,5.48,27882.92,0.0,0.0,0.0,
0xf930e1342fc23c5c7bceae58cbbc776eeb4cfb87,HEU / WETH,5843.071,5.825944579855436e-06,6.9,1.9786581359927724e-05,3.39628726101248,4.87,0.0,3.46,108.67,1020.13,0.0,0.0,0.0,"{""HEU"": 6637.721921}"
0xf213f2d02837012dc0236cc105061e121bb03e37,DOLA / USDC,26490.1674,2.6412523000917355e-05,6.43,1.843879973106308e-05,0.6981082318573908,-2.78,0.0,15.66,964.32,331494.35,0.0,0.0,0.0,
0xde5ff829fef54d1bdec957d9538a306f0ead1368,USDz / USDC 0.01%,6088.8276,6.070980851318456e-06,6.37,1.8266742501846317e-05,3.0088618213775566,4.25,0.0,3.6,2242.36,5028.58,0.22,0.0,0.0,"{""USDC"": 8.404586}"
0xc75799e0646470128a42d07335ab3bfa9e8ee7c2,jEUR / EURC,93480.7192,9.320672114787379e-05,6.27,1.7979980453151713e-05,0.19290433384762262,-26.23,0.0,55.28,12582.54,117224.57,0.0,0.0,0.0,
0x8a24d81c24f125341b46a52de3e4cf0e0c7e7f72,PRE / USDC,163587.5449,0.00016310805919387473,6.02,1.72630753314152e-05,0.10583827320816706,-50.86,0.0,96.83,118.43,1167.74,0.0,0.0,0.0,"{""USDC"": 3.084885}"
0xd43decd5df4bdffd5a4cf35ca1f9557e33b7246c,BRZ / USDC 0.05%,5002.6313,4.98796826313597e-06,5.91,1.694763707785114e-05,3.3977034703897737,4.17,0.0,2.96,11817.01,3425.42,5.91,0.0,0.0,"{""USDC"": 6.681462}"
0xef724d142f283411f66bde8de4d863e7295b9972,FLOCK / VVV,11516.1878,1.1482433106496105e-05,5.62,1.6116027136636782e-05,1.4035376463477287,1.62,0.0,6.81,504.39,11546.84,0.0,0.0,0.0,"{""VVV"": 0.529825}"
0xb0f400ded843b39370b059ad49acff6eb7365eef,EMP / WETH 0.3%,8873.676,8.84766668000325e-06,5.61,1.6087350931767322e-05,1.818259153922084,2.52,0.0,5.25,368.34,11565.07,1.11,0.0,0.0,
0x2722c8f9b5e2ac72d1f225f8e8c990e449ba0078,tBTC / WETH,8964.8606,8.93858401202545e-06,5.55,1.591529370255056e-05,1.7805162071687253,2.43,0.0,5.3,546.77,76809.07,0.0,0.0,0.0,
0x5bd27255061a0e8bce2fc32bbb50d3be4e0b28bd,BIO / VITA 0.3%,7349.9516,7.3284084150645775e-06,5.48,1.571456026846434e-05,2.144334673837343,2.92,0.0,4.35,1.56,52561.49,0.0,0.0,0.0,
0xd88b9f7185f404015b665e070a5ef03a7e26661f,TKN / AERO,213785.5142,0.0002131588949894837,5.47,1.5685884063594876e-05,0.0735877527624111,-68.86,0.0,126.41,20.55,65364.44,0.0,0.0,0.0,"{""AERO"": 11.1422}"
0x2f48c208d7bd2b4ff6da005a9427ef38f035b2d8,BMX / USDC,12750.1358,1.2712764324861148e-05,5.44,1.5599855448986497e-05,1.2271017577569134,1.01,0.0,7.54,10.5,1573.21,0.0,0.0,0.0,"{""USDC"": 6.043758}"
0x37785d5be19d0d9559d4634a5385c72c419b25da,RFL / WETH,47897.8251,4.7757433467470905e-05,5.35,1.534176960516135e-05,0.32124359479265385,-11.3,0.0,28.32,24.63,9240.07,0.0,0.0,0.0,
0xd3d9f0f7d0d477e0a19222965b59233ad7f6bc6b,frxUSD / USDC 0.01%,8806.9199,8.78110624646286e-06,5.29,1.5169712375944587e-05,1.727540010355203,2.23,0.0,5.21,14015.9,15009.04,1.4,0.0,0.0,"{""USDC"": 5.461932}"
0x3d6a88675979ab63fe60bedd62550a5cf7387f39,BITCOIN / APU 0.3%,8995.1226,8.968757312140335e-06,5.18,1.4854274122380521e-05,1.656224335814439,2.05,0.0,5.32,518.95,2811.85,1.56,0.0,0.0,"{""APU"": 232132.595649}"
0x3fc28bfac25fc8e93b5b2fc15efbbd5a8aa44efe,wUSDR / USDbC,18400.3365,1.83464039200775e-05,5.07,1.4538835868816457e-05,0.7924624319922332,-1.33,0.0,10.88,102.49,200594.3,0.0,0.0,0.0,"{""wUSDR"": 12.110801}"
0xa01fd0f24a2e6fef6b2ed7573cb6f59164d396e0,DOG / WETH,52134.9602,5.1982149249627276e-05,5.0,1.4338102434730234e-05,0.275827426178094,-13.13,0.0,30.83,880.1,85702.58,0.0,0.0,0.0,"{""DOG"": 14597.435276}"
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE / USDC 0.3%,7572.7804,7.550584089396737e-06,4.99,1.4309426229860774e-05,1.8951416288384177,2.36,0.0,4.48,7923.43,69838.39,23.77,0.0,0.0,"{""USDC"": 4.00881}"
0xb0b3303ed186c01cdc4456e45d17a622e3860c64,KRWQ / USDC 0.05%,35923.5088,3.581821466532737e-05,4.96,1.4223397615252392e-05,0.39709956925968387,-7.53,0.0,21.24,2384.19,146573.45,1.19,0.0,0.0,"{""USDC"": 4.1757}"
0x85fb468a5e65a537c5ac767776599708a3d41046,MOLT / WETH 0.3%,8.5061,8.481168069104128e-09,4.77,1.3678549722732641e-05,1612.8143684078077,4.77,0.0,7.34,496.05,1242.96,1.49,0.0,0.0,"{""MOLT"": 1174361.220922}"
0x24dfbc9e3eeda5a4d5c8851ed4e656d306815498,APU / WETH,6794.7612,6.774845314142515e-06,4.65,1.3334435264299118e-05,1.9682272651249224,2.29,0.0,4.02,559.62,17580.91,0.0,0.0,0.0,"{""APU"": 206811.756015}"
0x275be3a43b66516e532bcaa36ee453edd47614ea,LSK / WETH 0.27%,3459.0822,3.448943405679037e-06,4.34,1.2445472913345842e-05,3.608488586055979,3.14,0.0,2.05,480.26,143705.85,1.3,0.0,0.0,"{""LSK"": 44.572031}"
0xf471d220f16cc9c3400b5bd97d728072a87b9c75,BET / USDC,68592.9724,6.839192194822783e-05,4.24,1.215871086465124e-05,0.17777992660968486,-19.61,0.0,40.56,3.11,221553.49,0.0,0.0,0.0,
0xb8b1a52b1893f3369edb63aee516f2e8b7d45a53,LCAP / WETH,178565.1075,0.00017804172158629057,4.24,1.215871086465124e-05,0.06829135753306192,-57.85,0.0,105.6,371.5,123706.82,0.0,0.0,0.0,
0xcf88b8bf7ccce2d836878e538197eb20fc673bce,USDz / WETH 0.04%,41217.4029,4.1096592018302146e-05,4.15,1.1900625020826095e-05,0.28957693172042626,-10.18,0.0,24.37,2447.64,6902.22,0.98,0.0,0.0,
0x488d6ea6064eee9352fdcdb7bc50d98a7ff3ad4e,tBTC / cbBTC,23359.7305,2.32912616145446e-05,4.12,1.1814596406217712e-05,0.5072544631433747,-4.0,0.0,13.81,252.02,182977.68,0.0,0.0,0.0,
0xb7e0c9caeb559429b5b8b37c118e1d2764550416,FLOCK / VIRTUAL,7243.8431,7.2226109259614e-06,4.1,1.1757243996478791e-05,1.6278384807103239,1.58,0.0,4.28,224.57,5902.85,0.0,0.0,0.0,
0xe782b72a1157b7bea1a9452835cce214962ad43b,SKI / WETH 0.3%,35964.6866,3.585927177052434e-05,3.91,1.1212396103959042e-05,0.31267774135824544,-8.59,0.0,21.27,1168.22,3462.67,3.5,0.0,0.0,
0xa19acc3b4f11c46c2b1fc36b5f592af422ee338c,DEGEN / USD+ 0.25%,17077.1349,1.702708070980399e-05,3.81,1.0925634055264438e-05,0.641662199262002,-2.13,0.0,10.1,44.73,1448.93,0.11,0.0,0.0,"{""USD+"": 5.088253}"
0xeff0891e5a1bd47a8f1e77abebfee4145974d088,JARVIS / WETH,36364.4014,3.62578149805158e-05,3.68,1.0552843391961453e-05,0.2910501749107698,-8.96,0.0,21.5,502.24,99458.5,0.0,0.0,0.0,
0x44b7cbbb1e326617d439a2966c4475e78b9d42e6,VCHF / USDC 0.05%,5116.6305,5.101633324085573e-06,3.68,1.0552843391961453e-05,2.068522514571932,1.9,0.0,3.03,2125.11,186829.54,1.06,0.0,0.0,"{""USDC"": 9.887801}"
0xc01162ed99a018d02b8a12f4712b0b9b87a9852f,DEGEN / TKN,27391.2847,2.731099906765503e-05,3.61,1.0352109957875228e-05,0.3790454509639467,-5.91,0.0,16.2,8.2,5299.42,0.0,0.0,0.0,
0x0652202c4b2d09cb93aedefadc14b36869483a98,USDC / WETH 1%,4671.825,4.658131577860875e-06,3.53,1.0122700318919545e-05,2.1731245993631054,1.91,0.0,2.76,4558.38,12325.65,45.58,0.0,0.0,"{""USDC"": 3.647365}"
0x6744257f30d991ff0de9f5aa2acd03f8093e7067,BIO / AUBRAI 1%,24515.7747,2.444391737400111e-05,3.45,9.893290679963862e-06,0.4047342546856464,-5.07,0.0,14.5,695.47,125047.43,6.95,0.0,0.0,"{""AUBRAI"": 13.483765}"
0xe140c5930889c4064a3d11b17bb04fe7224a5cdc,OX / WETH,17504.0038,1.7452698429366843e-05,3.32,9.520500016660875e-06,0.5455030381228139,-2.77,0.0,10.35,408.94,2260.98,0.0,0.0,0.0,"{""OX"": 239273.814905}"
0x19c3c7eefb070ee00dde367a9768de1df52cbe5d,AIXCB / WETH,3841.076,3.829817557071068e-06,3.22,9.233737967966271e-06,2.4110124908999486,1.88,0.0,2.27,46.9,4836.48,0.0,0.0,0.0,
0x319a45e08783e58a2a3206f6dbf991657f184c65,wtCEG / USDC,40414.822,4.029636353498396e-05,3.19,9.147709353357888e-06,0.22701079082275383,-10.86,0.0,23.9,550.3,1930.57,0.0,0.0,0.0,"{""USDC"": 4.028822}"
0xf185893f57171ee19729be11684a947cfde8dcd6,AERO / ZORA 0.3%,1236.2575,1.2326339490707252e-06,3.14,9.004328329010588e-06,7.304949158506378,2.71,0.0,0.73,722.73,1004.15,2.17,0.0,0.0,"{""AERO"": 5.97373}"
